"gene","log2FoldChange","padj","status"
"ENSG00000150510.16",-1.09512525146891,2.54335749581108e-19,"DOWN"
"ENSG00000235934.1",3.35590721216758,2.57263900801693e-19,"UP"
"ENSG00000231133.6",2.33924519438663,2.60806999805903e-19,"UP"
"ENSG00000117601.13",1.38005159990013,2.75111961538245e-19,"UP"
"ENSG00000258435.1",1.80569937681583,2.76949980962103e-19,"UP"
"ENSG00000242540.2",2.98263686077176,2.80398028128236e-19,"UP"
"ENSG00000270557.1",1.07423207429411,2.81366682893825e-19,"UP"
"ENSG00000162897.14",2.70455878668143,2.84436047392569e-19,"UP"
"ENSG00000211866.1",1.70879299868262,2.87957068658562e-19,"UP"
"ENSG00000124237.5",4.55896532229657,2.87982652693913e-19,"UP"
"ENSG00000156219.16",2.76930136397419,2.89186229269879e-19,"UP"
"ENSG00000274698.1",2.13068750077519,2.97235189381577e-19,"UP"
"ENSG00000228551.1",1.78271292255299,3.05883582488958e-19,"UP"
"ENSG00000186335.8",-2.43894398786565,3.20781481750635e-19,"DOWN"
"ENSG00000263786.1",1.52716700686373,3.29498335399799e-19,"UP"
"ENSG00000231087.2",1.12205600852458,3.29976452189072e-19,"UP"
"ENSG00000258986.6",2.92686970983227,3.38861751348784e-19,"UP"
"ENSG00000254636.1",-1.47485838295922,3.47073307608258e-19,"DOWN"
"ENSG00000261787.1",2.80576364085142,3.50757114362546e-19,"UP"
"ENSG00000253187.2",-1.31808235080245,3.5429622076411e-19,"DOWN"
"ENSG00000267123.5",1.91560619376992,3.64744310771651e-19,"UP"
"ENSG00000225969.1",1.43167938484489,3.69708409749953e-19,"UP"
"ENSG00000270607.1",-1.42947403440046,3.75027914854634e-19,"DOWN"
"ENSG00000263618.5",2.76228846378808,3.77179064820031e-19,"UP"
"ENSG00000273237.1",1.19941967323843,3.8091737067931e-19,"UP"
"ENSG00000102879.15",1.06503500002593,3.85885319360659e-19,"UP"
"ENSG00000197261.11",1.64083979484431,3.93992131054039e-19,"UP"
"ENSG00000182347.10",1.77834095513355,3.94076359134794e-19,"UP"
"ENSG00000167483.17",1.70505794423467,3.9723364616373e-19,"UP"
"ENSG00000180269.7",3.89721829362578,3.98640301745807e-19,"UP"
"ENSG00000129151.8",-2.02289245886891,4.00591767804448e-19,"DOWN"
"ENSG00000137819.13",1.12455095175441,4.04771985601137e-19,"UP"
"ENSG00000235253.1",3.05952257906614,4.23840320700164e-19,"UP"
"ENSG00000230461.8",-1.96342389189854,4.27452796213267e-19,"DOWN"
"ENSG00000248663.6",2.55463950946018,4.32364922578145e-19,"UP"
"ENSG00000187922.13",-1.70456025185069,4.33217793303809e-19,"DOWN"
"ENSG00000108352.11",1.31869853006618,4.34544743409078e-19,"UP"
"ENSG00000225385.3",1.82238103634457,4.38887528733112e-19,"UP"
"ENSG00000259468.1",-1.04104388439878,4.48963559867447e-19,"DOWN"
"ENSG00000246705.4",1.16283139913301,4.51859935139386e-19,"UP"
"ENSG00000156675.15",1.21089236449003,4.57977659139357e-19,"UP"
"ENSG00000053328.8",-1.13988234369467,4.63160631575358e-19,"DOWN"
"ENSG00000283554.1",2.36779908127985,4.67378596969284e-19,"UP"
"ENSG00000263884.1",1.11028907439139,4.74547033471811e-19,"UP"
"ENSG00000081818.3",-1.0560200602557,4.7842985779957e-19,"DOWN"
"ENSG00000253937.1",4.9062853715798,4.80317080944184e-19,"UP"
"ENSG00000283538.1",1.4692118813853,4.96615187407166e-19,"UP"
"ENSG00000242136.1",2.41667490147115,4.96907851816029e-19,"UP"
"ENSG00000267299.1",-1.65276172082819,5.25655614828431e-19,"DOWN"
"ENSG00000243243.5",-1.82180178771921,5.4240988296569e-19,"DOWN"
"ENSG00000235142.7",2.12984040855294,5.47020769128708e-19,"UP"
"ENSG00000168952.15",-1.57524522485187,5.85721854376635e-19,"DOWN"
"ENSG00000253395.1",1.6537886244384,5.91528930863618e-19,"UP"
"ENSG00000283251.1",-1.45593258755412,5.96469661156737e-19,"DOWN"
"ENSG00000090539.15",1.40795987359453,6.18138421464186e-19,"UP"
"ENSG00000196376.10",-1.2359690302414,6.31853793441567e-19,"DOWN"
"ENSG00000273588.1",2.55883328608078,6.32690896398665e-19,"UP"
"ENSG00000007908.15",-1.50738401860542,6.47759046377646e-19,"DOWN"
"ENSG00000086288.11",1.22399298480727,6.56925791239695e-19,"UP"
"ENSG00000224677.1",1.61095394219462,6.62145411995857e-19,"UP"
"ENSG00000254040.1",-1.70108499913349,6.79083147517853e-19,"DOWN"
"ENSG00000282033.1",-1.46765027048333,6.87847108756171e-19,"DOWN"
"ENSG00000173966.7",1.31610031434854,7.04029846077399e-19,"UP"
"ENSG00000267291.1",1.14753626311893,7.0924908524383e-19,"UP"
"ENSG00000186148.13",-1.0558662897176,7.11622320078764e-19,"DOWN"
"ENSG00000259762.1",-1.08362946725363,7.20364706987298e-19,"DOWN"
"ENSG00000271584.2",-1.26180267477272,7.2693089119512e-19,"DOWN"
"ENSG00000270195.1",1.06496730498123,7.31055389594704e-19,"UP"
"ENSG00000124391.4",2.65093936646102,7.36454836406954e-19,"UP"
"ENSG00000265060.1",3.26424245372048,7.47291404062051e-19,"UP"
"ENSG00000089199.9",3.15375383730679,7.61590216506481e-19,"UP"
"ENSG00000148483.8",-1.22946428035123,7.71957888396691e-19,"DOWN"
"ENSG00000137441.7",-1.85267970149884,7.75332290187345e-19,"DOWN"
"ENSG00000258680.2",-1.54750374481736,7.85871741015986e-19,"DOWN"
"ENSG00000250748.6",-1.17235601993866,7.92280147777819e-19,"DOWN"
"ENSG00000091831.22",1.70605364112613,8.11312266634101e-19,"UP"
"ENSG00000278041.1",3.68106244514206,8.12425511636082e-19,"UP"
"ENSG00000261442.1",1.53337314060063,8.25386699125753e-19,"UP"
"ENSG00000108691.9",-1.14195153156314,8.32556750840395e-19,"DOWN"
"ENSG00000188505.4",2.21150875298604,8.56328700783235e-19,"UP"
"ENSG00000204983.13",3.37638178580793,8.72770851736333e-19,"UP"
"ENSG00000277918.1",5.17187276183062,8.83232650856146e-19,"UP"
"ENSG00000261776.1",4.90778723476028,9.00620055165759e-19,"UP"
"ENSG00000257764.2",1.41285993915134,9.06072008815366e-19,"UP"
"ENSG00000163362.10",1.69871868112716,9.0729739976677e-19,"UP"
"ENSG00000247287.2",-1.00896605429335,9.25537524818211e-19,"DOWN"
"ENSG00000270933.1",1.25816404432916,9.26687882467696e-19,"UP"
"ENSG00000183444.10",1.04907438583242,9.31970416655084e-19,"UP"
"ENSG00000159556.9",2.67747006597921,9.43744284178435e-19,"UP"
"ENSG00000233533.1",3.60333609679852,9.62083871126645e-19,"UP"
"ENSG00000224959.1",1.94443086524791,9.77127249279682e-19,"UP"
"ENSG00000140839.11",1.288403463561,1.00575619412595e-18,"UP"
"ENSG00000165061.14",2.16346555854712,1.01478380164588e-18,"UP"
"ENSG00000219027.2",2.14392380292403,1.02861739715472e-18,"UP"
"ENSG00000224842.2",1.3311806199236,1.03015659678286e-18,"UP"
"ENSG00000165140.9",1.11525605423925,1.04644973378284e-18,"UP"
"ENSG00000204933.3",3.44176982362124,1.07154693253802e-18,"UP"
"ENSG00000231402.1",2.35123963946424,1.07898014035591e-18,"UP"
"ENSG00000270673.1",1.05793604996196,1.09865950425686e-18,"UP"
"ENSG00000260876.5",-1.34443853184653,1.09984050135739e-18,"DOWN"
"ENSG00000185885.15",1.10461044218639,1.14896894348315e-18,"UP"
"ENSG00000206150.3",-1.56037290850283,1.15178973725439e-18,"DOWN"
"ENSG00000100219.16",1.03754142934871,1.15853600676883e-18,"UP"
"ENSG00000140297.12",1.90815758362276,1.15945496208328e-18,"UP"
"ENSG00000155530.2",1.06840473707175,1.16277564980269e-18,"UP"
"ENSG00000147647.12",-1.50549474590931,1.19408613750217e-18,"DOWN"
"ENSG00000173917.10",1.35940977712785,1.19727330840533e-18,"UP"
"ENSG00000071677.1",2.69099172608594,1.20118771542407e-18,"UP"
"ENSG00000171855.6",2.88347152579345,1.21234474638049e-18,"UP"
"ENSG00000223403.3",-1.36965084683393,1.21290217402293e-18,"DOWN"
"ENSG00000260228.5",1.33041399782308,1.218244438881e-18,"UP"
"ENSG00000226314.7",-1.07796590858873,1.2313444114305e-18,"DOWN"
"ENSG00000100867.14",2.58346712179921,1.2519395673146e-18,"UP"
"ENSG00000248576.1",-1.27543157562386,1.27761735065441e-18,"DOWN"
"ENSG00000183566.10",4.30727405808801,1.28523381142359e-18,"UP"
"ENSG00000283247.1",-2.96981127378801,1.31153433262411e-18,"DOWN"
"ENSG00000172159.15",-1.21021342223254,1.31506133246204e-18,"DOWN"
"ENSG00000183305.13",6.78924715016026,1.346629194034e-18,"UP"
"ENSG00000213140.3",2.97517065724548,1.34913607042749e-18,"UP"
"ENSG00000251325.1",-3.88625980591718,1.36172511552142e-18,"DOWN"
"ENSG00000260009.1",2.0163001739185,1.36449020759121e-18,"UP"
"ENSG00000207088.1",2.30615265196104,1.40037034039565e-18,"UP"
"ENSG00000166743.9",-1.58130607950313,1.43489465030438e-18,"DOWN"
"ENSG00000266050.2",-1.30706923800153,1.46500750953583e-18,"DOWN"
"ENSG00000261693.1",1.39240124320697,1.50439785124401e-18,"UP"
"ENSG00000150676.12",2.10668418970693,1.54317812194363e-18,"UP"
"ENSG00000167208.14",1.05401648481895,1.56402208638754e-18,"UP"
"ENSG00000231073.1",1.56055839115268,1.57740304332081e-18,"UP"
"ENSG00000259925.1",2.61800090531343,1.58585472950795e-18,"UP"
"ENSG00000272068.1",1.92860773534329,1.59879651099973e-18,"UP"
"ENSG00000163017.13",-1.9249010584012,1.62953919844278e-18,"DOWN"
"ENSG00000254829.1",-1.52005399885728,1.63080744149422e-18,"DOWN"
"ENSG00000181585.3",-1.19168528467621,1.63255991503711e-18,"DOWN"
"ENSG00000275379.1",4.3138302917818,1.68299063925468e-18,"UP"
"ENSG00000186451.1",1.40990280346881,1.71958883473028e-18,"UP"
"ENSG00000229051.1",1.793634392381,1.7231697820744e-18,"UP"
"ENSG00000228613.1",1.43208585545062,1.73443286628232e-18,"UP"
"ENSG00000223683.1",2.40070775619759,1.77570686897593e-18,"UP"
"ENSG00000274080.1",-2.28565096097601,1.79478549371287e-18,"DOWN"
"ENSG00000235263.1",-2.60729452318565,1.80802512889576e-18,"DOWN"
"ENSG00000225007.1",2.09175754163055,1.82789147763398e-18,"UP"
"ENSG00000272514.5",1.00012017615558,1.83939642756718e-18,"UP"
"ENSG00000279452.1",1.04449525592932,1.843714415874e-18,"UP"
"ENSG00000273348.1",-1.42826648325802,1.85850650526908e-18,"DOWN"
"ENSG00000225885.6",2.3160598165163,1.85850650526908e-18,"UP"
"ENSG00000105668.7",2.21259913497986,1.88118813437051e-18,"UP"
"ENSG00000176919.11",1.14551202184889,1.90797619613295e-18,"UP"
"ENSG00000279378.1",-1.70598426494967,1.91995153555106e-18,"DOWN"
"ENSG00000164893.8",1.78001258264163,1.93746103951153e-18,"UP"
"ENSG00000253629.1",-1.31859612416548,1.93829676262466e-18,"DOWN"
"ENSG00000126233.1",2.86141108808295,1.93829676262466e-18,"UP"
"ENSG00000263893.2",3.35687830532964,1.94374831439054e-18,"UP"
"ENSG00000234944.1",-1.99906762959769,1.95432423781003e-18,"DOWN"
"ENSG00000253406.1",-1.35074332619695,1.95791552887053e-18,"DOWN"
"ENSG00000230316.6",2.68510479611026,2.02789019236332e-18,"UP"
"ENSG00000146755.10",-1.28395199858179,2.05500423104444e-18,"DOWN"
"ENSG00000284149.1",1.48055997160729,2.08329248484183e-18,"UP"
"ENSG00000257758.1",1.49325781979684,2.08728713891984e-18,"UP"
"ENSG00000238755.3",-1.70520258122147,2.08889480062013e-18,"DOWN"
"ENSG00000170786.12",1.87565746612359,2.12742557232201e-18,"UP"
"ENSG00000146166.16",3.00820076616077,2.19638411622599e-18,"UP"
"ENSG00000188404.8",1.31857067283958,2.26324627967343e-18,"UP"
"ENSG00000203392.3",-1.03786466941655,2.28405340271922e-18,"DOWN"
"ENSG00000255177.2",2.5139475101872,2.32608859316137e-18,"UP"
"ENSG00000283743.1",2.36936218421877,2.3515851881362e-18,"UP"
"ENSG00000230257.2",3.39970616172009,2.4059485785316e-18,"UP"
"ENSG00000095739.10",1.34640146115093,2.40668434149078e-18,"UP"
"ENSG00000164175.14",1.5072910883506,2.45893014103326e-18,"UP"
"ENSG00000133328.3",1.53703377477586,2.48056052642154e-18,"UP"
"ENSG00000273125.1",-1.04863394993846,2.51449698744978e-18,"DOWN"
"ENSG00000223715.1",2.66486061170622,2.56443495718372e-18,"UP"
"ENSG00000094796.4",2.48049331416406,2.5970918967677e-18,"UP"
"ENSG00000203472.3",2.00844845059567,2.65445088912266e-18,"UP"
"ENSG00000242242.5",-1.7562032711714,2.69199653410696e-18,"DOWN"
"ENSG00000271888.1",1.03227325780217,2.76599106036343e-18,"UP"
"ENSG00000271917.1",3.03360917773727,2.76708308043903e-18,"UP"
"ENSG00000175857.8",1.0113991465868,2.79562377981351e-18,"UP"
"ENSG00000224963.3",2.23552668355666,2.85608637216053e-18,"UP"
"ENSG00000261713.6",4.21636089070441,2.95646783231684e-18,"UP"
"ENSG00000254319.5",-1.50994717793665,2.98397073623811e-18,"DOWN"
"ENSG00000100346.17",1.53861913420275,2.99343428574792e-18,"UP"
"ENSG00000232057.1",-2.29456952943042,3.07105950055907e-18,"DOWN"
"ENSG00000255243.1",-3.73813699543436,3.08360049352857e-18,"DOWN"
"ENSG00000166840.13",1.75400330229829,3.09109072779241e-18,"UP"
"ENSG00000275966.1",2.2279172160061,3.13701361491548e-18,"UP"
"ENSG00000250889.2",-1.28369857030889,3.1496310355478e-18,"DOWN"
"ENSG00000116141.15",-1.12769258851903,3.17574313830243e-18,"DOWN"
"ENSG00000279459.1",1.88104173954977,3.19798971128262e-18,"UP"
"ENSG00000155918.7",1.97461662168466,3.19798971128262e-18,"UP"
"ENSG00000256713.7",-2.43835594807323,3.27749474036121e-18,"DOWN"
"ENSG00000204022.9",-1.29068704725502,3.2866018004765e-18,"DOWN"
"ENSG00000168830.7",3.58880732654365,3.32118978115615e-18,"UP"
"ENSG00000275714.1",2.57161464526535,3.37042369438775e-18,"UP"
"ENSG00000232690.1",1.0737705666762,3.37912766380573e-18,"UP"
"ENSG00000255310.2",-1.29354075028907,3.41494508883904e-18,"DOWN"
"ENSG00000260394.2",1.56874448872889,3.50682682867693e-18,"UP"
"ENSG00000254100.1",1.76075137463715,3.52228253665207e-18,"UP"
"ENSG00000261997.1",-1.12717779326383,3.53854369057737e-18,"DOWN"
"ENSG00000152192.7",3.41469979992671,3.67069298980727e-18,"UP"
"ENSG00000147381.11",5.5155535473755,3.67420551691818e-18,"UP"
"ENSG00000272597.1",-1.31532423661645,3.68397532279938e-18,"DOWN"
"ENSG00000271781.1",1.06140767950496,3.68855212878429e-18,"UP"
"ENSG00000224805.2",1.0104547178787,3.69758232782379e-18,"UP"
"ENSG00000278902.1",2.54953995986555,3.74089885789827e-18,"UP"
"ENSG00000203756.7",1.67383901400082,3.757821266355e-18,"UP"
"ENSG00000116985.11",1.05751574744067,3.79092317282252e-18,"UP"
"ENSG00000182901.16",1.97519644730169,3.80282429414461e-18,"UP"
"ENSG00000236670.1",1.13604078725973,3.8150277282557e-18,"UP"
"ENSG00000272508.1",-1.44749031088595,3.85643637902492e-18,"DOWN"
"ENSG00000162670.10",3.51628804279524,3.88971876408178e-18,"UP"
"ENSG00000184659.5",1.52526682420919,3.97128466632605e-18,"UP"
"ENSG00000130751.9",1.17426070888558,4.0013537227084e-18,"UP"
"ENSG00000236714.1",-1.60712622472412,4.03292566360736e-18,"DOWN"
"ENSG00000215834.9",3.02008246236068,4.05819283056827e-18,"UP"
"ENSG00000110148.9",3.23658439962821,4.14864573456702e-18,"UP"
"ENSG00000182983.14",-1.0765970688388,4.20654497910195e-18,"DOWN"
"ENSG00000262116.1",2.05218365679422,4.26938481138796e-18,"UP"
"ENSG00000275216.1",4.76499741571523,4.2740031223148e-18,"UP"
"ENSG00000198483.12",-1.30662021228712,4.27595297648682e-18,"DOWN"
"ENSG00000169760.17",-1.90120698649022,4.46387560133416e-18,"DOWN"
"ENSG00000167178.15",-1.02981971884052,4.47183559235104e-18,"DOWN"
"ENSG00000183230.16",-1.38052348927809,4.59246697488546e-18,"DOWN"
"ENSG00000224679.1",3.85318880690596,4.60062445567786e-18,"UP"
"ENSG00000109654.14",-1.16142335053058,4.62081886266928e-18,"DOWN"
"ENSG00000050628.20",-1.3937286873446,4.67204308074445e-18,"DOWN"
"ENSG00000165953.9",2.01955922310345,4.705057229366e-18,"UP"
"ENSG00000250234.1",1.1002237223103,4.72528876141344e-18,"UP"
"ENSG00000009694.13",-1.63498034747077,4.72843924423042e-18,"DOWN"
"ENSG00000204610.12",3.5306670834998,4.85233902400492e-18,"UP"
"ENSG00000183044.11",1.26661605806882,4.88343560330273e-18,"UP"
"ENSG00000230118.1",1.65037448704224,4.88951544744486e-18,"UP"
"ENSG00000261360.1",1.00781557567095,4.95391704600284e-18,"UP"
"ENSG00000241359.1",1.97077301078208,4.95936578459012e-18,"UP"
"ENSG00000103460.16",1.50475659268299,5.07548628003184e-18,"UP"
"ENSG00000249201.2",-1.87897379450703,5.2548878069889e-18,"DOWN"
"ENSG00000140873.15",-1.64351743813671,5.2823297143359e-18,"DOWN"
"ENSG00000267649.1",1.41157014816391,5.28933905383552e-18,"UP"
"ENSG00000237975.6",-1.2425424674839,5.49097872004722e-18,"DOWN"
"ENSG00000231054.1",2.01572736859728,5.5027987059732e-18,"UP"
"ENSG00000087250.8",2.38354048926243,5.99325627909207e-18,"UP"
"ENSG00000165071.14",-1.31086084059159,6.13213076517227e-18,"DOWN"
"ENSG00000133055.8",1.58013664925466,6.14788724007872e-18,"UP"
"ENSG00000102524.11",1.00297445319771,6.23322996866051e-18,"UP"
"ENSG00000259087.5",2.0467879904151,6.2459434796476e-18,"UP"
"ENSG00000157388.15",1.10477758553199,6.24832077766882e-18,"UP"
"ENSG00000267505.1",-1.34586803513458,6.51258121192418e-18,"DOWN"
"ENSG00000254114.1",2.11388142644557,6.57750080286391e-18,"UP"
"ENSG00000156463.17",-1.26466887064524,6.88790055623713e-18,"DOWN"
"ENSG00000265728.1",2.35532273699012,6.91343683564488e-18,"UP"
"ENSG00000224260.6",3.1237719573553,6.95186717258027e-18,"UP"
"ENSG00000171759.9",2.13451954846489,7.09925086130929e-18,"UP"
"ENSG00000248122.1",1.32448860473462,7.15155530378302e-18,"UP"
"ENSG00000260469.2",2.00191663800987,7.22087909318533e-18,"UP"
"ENSG00000233783.7",3.00590445189599,7.26160047668804e-18,"UP"
"ENSG00000169933.13",-1.88035832432159,7.37576714566602e-18,"DOWN"
"ENSG00000107984.9",2.13648057871005,7.42709142117115e-18,"UP"
"ENSG00000198075.9",-1.22833287108856,7.60450815823909e-18,"DOWN"
"ENSG00000279456.1",-1.07133439423865,7.66705973200601e-18,"DOWN"
"ENSG00000266445.1",1.7902557285576,7.6746934337862e-18,"UP"
"ENSG00000261793.1",1.65675432885901,7.79626693990401e-18,"UP"
"ENSG00000234883.5",1.14251010035666,7.82802163939668e-18,"UP"
"ENSG00000250546.5",3.96376485953762,8.10396518513268e-18,"UP"
"ENSG00000284117.1",-1.63451704361723,8.12261182087984e-18,"DOWN"
"ENSG00000279801.1",1.73644053243267,8.14372409890155e-18,"UP"
"ENSG00000244558.5",1.18285700095586,8.16936559875548e-18,"UP"
"ENSG00000162882.14",-1.04768970173675,8.23442249457438e-18,"DOWN"
"ENSG00000267036.2",2.96589144083206,8.39783885757495e-18,"UP"
"ENSG00000138772.12",-1.25657660997934,8.43475262025742e-18,"DOWN"
"ENSG00000215187.10",-1.27886003720438,8.44520761997724e-18,"DOWN"
"ENSG00000279692.1",1.38147082267457,8.69584919600499e-18,"UP"
"ENSG00000138135.6",-1.14970011425388,8.89169423968313e-18,"DOWN"
"ENSG00000255198.4",1.01496952690382,9.06219822837743e-18,"UP"
"ENSG00000278071.1",1.43904253707642,9.10850470842008e-18,"UP"
"ENSG00000269899.1",1.06176945088453,9.13490487495471e-18,"UP"
"ENSG00000253567.1",1.25128145068961,9.29158958120922e-18,"UP"
"ENSG00000180535.3",1.47734261431255,9.31351046659303e-18,"UP"
"ENSG00000240535.8",1.48542525189594,9.33718960666001e-18,"UP"
"ENSG00000204442.3",1.41668458876424,9.45495832470022e-18,"UP"
"ENSG00000108947.4",-1.1755315522488,9.46917738011842e-18,"DOWN"
"ENSG00000267666.2",1.06009507404148,9.48844297935644e-18,"UP"
"ENSG00000256955.2",2.57300991096979,9.70217006778914e-18,"UP"
"ENSG00000243674.1",1.16905762876735,9.75610916568081e-18,"UP"
"ENSG00000128285.4",1.52015881432627,9.84962093811154e-18,"UP"
"ENSG00000255151.2",-1.85873242792056,9.98416604147872e-18,"DOWN"
"ENSG00000270722.1",5.27648596455294,9.98769282311476e-18,"UP"
"ENSG00000204544.5",3.4072591051628,1.01325142059969e-17,"UP"
"ENSG00000162896.5",-2.32386337346315,1.01616634665393e-17,"DOWN"
"ENSG00000180287.16",-1.95327138237323,1.05392427772568e-17,"DOWN"
"ENSG00000260907.1",1.65302385600911,1.06044408995894e-17,"UP"
"ENSG00000161031.12",2.16214177174202,1.09326576300267e-17,"UP"
"ENSG00000283839.1",1.05823890263041,1.10484091247662e-17,"UP"
"ENSG00000269235.1",1.80082403264838,1.13127060897921e-17,"UP"
"ENSG00000138131.3",-1.52060936380144,1.13716758820524e-17,"DOWN"
"ENSG00000273691.1",2.60259274148513,1.15205104168352e-17,"UP"
"ENSG00000243509.4",1.05600712612297,1.16441459552787e-17,"UP"
"ENSG00000123191.14",1.07097142084527,1.18540044021451e-17,"UP"
"ENSG00000172955.17",-1.21047549139138,1.18872817202559e-17,"DOWN"
"ENSG00000261490.1",-1.01950645631814,1.18966255307678e-17,"DOWN"
"ENSG00000172209.5",2.80919488330595,1.190395083153e-17,"UP"
"ENSG00000200385.1",1.75545651722763,1.19731923001766e-17,"UP"
"ENSG00000263105.1",1.12240217115953,1.22653588131218e-17,"UP"
"ENSG00000269050.1",1.15904558399746,1.22685596630102e-17,"UP"
"ENSG00000229859.9",-2.46593941605766,1.23495942622067e-17,"DOWN"
"ENSG00000235244.3",2.25531580805547,1.24117580663991e-17,"UP"
"ENSG00000169218.13",-1.7884699724317,1.24652269946218e-17,"DOWN"
"ENSG00000249604.1",-1.34497853282889,1.25353762159953e-17,"DOWN"
"ENSG00000264513.1",3.33155680632735,1.25821503045841e-17,"UP"
"ENSG00000251533.2",1.71127103506658,1.26471055579148e-17,"UP"
"ENSG00000122691.12",-1.16039387586828,1.28528329234957e-17,"DOWN"
"ENSG00000274286.1",-1.15521315360426,1.29872897868762e-17,"DOWN"
"ENSG00000244144.1",1.75006321554967,1.30115949813424e-17,"UP"
"ENSG00000112796.9",1.27820784800124,1.30194061222358e-17,"UP"
"ENSG00000008516.16",1.19109508701632,1.32326391340371e-17,"UP"
"ENSG00000274038.1",1.76702980759484,1.34935629362803e-17,"UP"
"ENSG00000245768.6",1.06526321974214,1.36320460324023e-17,"UP"
